訓	3777	1.598039
範	3775	1.597193
放	3767	1.593808
賈	3765	1.592962
荊	3761	1.591270
何以	3757	1.589577
愚	3752	1.587462
橫	3752	1.587462
飲	3744	1.584077
長安	3735	1.580269
遵	3735	1.580269
为	3730	1.578154
姓	3728	1.577307
慰	3724	1.575615
堅	3722	1.574769
費	3719	1.573500
陸	3713	1.570961
群臣	3697	1.564191
天地	3692	1.562076
有所	3690	1.561230
粟	3685	1.559114
孔	3678	1.556153
野	3675	1.554883
矢	3667	1.551499
述	3657	1.547268
戒	3655	1.546421
循	3646	1.542613
雅	3644	1.541767
脫	3633	1.537113
富	3633	1.537113
慎	3628	1.534998
旦	3625	1.533728
西南	3617	1.530344
寢	3614	1.529074
東南	3611	1.527805
形	3610	1.527382
邦	3594	1.520612
超	3581	1.515112
四百	3579	1.514266
丈	3569	1.510035
甫	3568	1.509612
效	3563	1.507496
漸	3562	1.507073
柱	3556	1.504535
幾	3555	1.504112
遁	3554	1.503689
韋	3553	1.503265
羊	3552	1.502842
防	3547	1.500727
豫	3546	1.500304
馮	3545	1.499881
使者	3538	1.496919
夫人	3535	1.495650
系	3535	1.495650
乙	3531	1.493957
築	3518	1.488457
六十	3514	1.486765
盈	3506	1.483380
稅	3506	1.483380
境	3503	1.482111
最	3500	1.480841
百官	3492	1.477456
冀	3490	1.476610
錫	3490	1.476610
奴	3479	1.471956
殊	3477	1.471110
倉	3473	1.469418
莊	3470	1.468148
未幾	3464	1.465610
西北	3463	1.465187
輸	3448	1.458840
段	3442	1.456302
浚	3439	1.455032
接	3436	1.453763
鼎	3416	1.445301
奸	3395	1.436416
面	3394	1.435993
遼	3392	1.435147
源	3392	1.435147
逾	3385	1.432185
渡	3381	1.430493
審	3377	1.428800
貶	3365	1.423723
其事	3359	1.421185
武帝	3350	1.417377
歎	3350	1.417377
敏	3336	1.411453
樹	3334	1.410607
跡	3332	1.409761
亭	3332	1.409761
險	3328	1.408068
倫	3323	1.405953
揚州	3313	1.401722
捕	3310	1.400453
廬	3308	1.399607
投	3306	1.398760
男	3303	1.397491
以來	3298	1.395376
湯	3296	1.394529
衰	3295	1.394106
淵	3293	1.393260
彌	3284	1.389452
刑部	3279	1.387337
印	3279	1.387337
未嘗	3276	1.386067
校尉	3275	1.385644
複	3270	1.383529
不及	3270	1.383529
不許	3266	1.381836
陣	3266	1.381836
講	3256	1.377605
擇	3252	1.375913
弓	3245	1.372951
牙	3237	1.369567
一日	3234	1.368297
農	3232	1.367451
徐州	3209	1.357720
維	3205	1.356027
勒	3205	1.356027
厥	3204	1.355604
堯	3200	1.353912
池	3196	1.352220
優	3193	1.350950
淮南	3193	1.350950
勤	3192	1.350527
桓	3190	1.349681
政事	3184	1.347142
莫不	3181	1.345873
顏	3178	1.344604
茲	3173	1.342488
工部	3171	1.341642
預	3170	1.341219
幽	3170	1.341219
庫	3167	1.339950
式	3164	1.338680
享	3159	1.336565
弊	3159	1.336565
擒	3159	1.336565
苦	3158	1.336142
靜	3154	1.334450
儉	3152	1.333603
俟	3150	1.332757
珍	3149	1.332334
損	3143	1.329795
所謂	3142	1.329372
距	3138	1.327680
裴	3132	1.325141
聖人	3127	1.323026
湖	3122	1.320910
六百	3121	1.320487
付	3120	1.320064
世宗	3118	1.319218
羌	3110	1.315833
局	3107	1.314564
涉	3106	1.314141
泉	3106	1.314141
趨	3096	1.309910
硃	3089	1.306948
致仕	3088	1.306525
索	3080	1.303140
夕	3078	1.302294
毛詩	3068	1.298063
頁	3064	1.296371
到	3062	1.295525
為人	3052	1.291294
規	3051	1.290870
判官	3042	1.287063
飾	3040	1.286216
高麗	3037	1.284947
尾	3037	1.284947
災	3034	1.283678
南京	3029	1.281562
